date,month,day,BH,province,discovery source,customerseverity,devicetype_en,service name_en,No_of_incidents
2/8/2019,Feb,Friday,BH,Quebec,User Created,3,Others,MISN,1
2/8/2019,Feb,Friday,BH,Saskatchewan,User Created,3,Others,IPVPN,1
2/8/2019,Feb,Friday,BH,State/Province not required,User Created,3,Others,MISN,1
2/8/2019,Feb,Friday,BH,State/Province not required,User Created,3,Router,MISN,2
2/9/2019,Feb,Saturday,BH,Ontario,User Created,3,Router,MISN,2
2/10/2019,Feb,Sunday,BH,Ontario,User Created,2,Others,IPVPN,1
2/10/2019,Feb,Sunday,BH,State/Province not required,User Created,1,Router,MISN,1
2/10/2019,Feb,Sunday,NBH,Ontario,User Created,1,Others,MISN,6
2/10/2019,Feb,Sunday,NBH,Quebec,User Created,1,Others,IPVPN,1
2/11/2019,Feb,Monday,BH,Ontario,User Created,1,Others,MISN,32
2/11/2019,Feb,Monday,BH,Ontario,User Created,3,Others,IPVPN,1
2/11/2019,Feb,Monday,BH,Ontario,User Created,4,Router,MISN,1
2/11/2019,Feb,Monday,BH,Quebec,User Created,3,Others,MISN,1
2/11/2019,Feb,Monday,BH,Quebec,User Created,3,Router,MISN,1
2/11/2019,Feb,Monday,BH,Quebec,User Created,4,Others,IPVPN,1
2/11/2019,Feb,Monday,NBH,Alberta,User Created,2,Router,MISN,1
2/11/2019,Feb,Monday,NBH,British Columbia,User Created,3,Router,MISN,1
2/11/2019,Feb,Monday,NBH,Newfoundland and Labrador,User Created,2,Router,MISN,1
2/11/2019,Feb,Monday,NBH,Ontario,User Created,1,Others,MISN,35
2/11/2019,Feb,Monday,NBH,Saskatchewan,User Created,2,Router,MISN,2
2/11/2019,Feb,Monday,NBH,State/Province not required,User Created,3,Router,MISN,1
2/12/2019,Feb,Tuesday,BH,British Columbia,User Created,5,Switch,MISN,1
2/12/2019,Feb,Tuesday,BH,Ontario,User Created,1,Others,MISN,23
2/12/2019,Feb,Tuesday,BH,Ontario,User Created,3,Others,MISN,2
2/12/2019,Feb,Tuesday,BH,Ontario,User Created,3,Router,MISN,2
2/12/2019,Feb,Tuesday,BH,Quebec,User Created,1,Others,MISN,2
2/12/2019,Feb,Tuesday,BH,Quebec,User Created,3,Other 2,MISN,3
2/12/2019,Feb,Tuesday,BH,Quebec,User Created,3,Switch,MISN,1
2/12/2019,Feb,Tuesday,BH,Quebec,User Created,4,Others,IPVPN,1
2/12/2019,Feb,Tuesday,BH,State/Province not required,User Created,3,Router,MISN,1
2/12/2019,Feb,Tuesday,NBH,Alberta,User Created,1,Switch,MISN,1
2/12/2019,Feb,Tuesday,NBH,Ontario,User Created,1,Others,MISN,35
2/12/2019,Feb,Tuesday,NBH,Ontario,User Created,4,Others,IPVPN,1
2/12/2019,Feb,Tuesday,NBH,Ontario,User Created,4,Router,MISN,1
2/12/2019,Feb,Tuesday,NBH,Ontario,User Created,5,Router,MISN,1
2/12/2019,Feb,Tuesday,NBH,Quebec,User Created,1,Others,IPVPN,1
2/13/2019,Feb,Wednesday,BH,Manitoba,User Created,3,Router,MISN,1
2/13/2019,Feb,Wednesday,BH,Ontario,User Created,1,Others,IPVPN,1
2/13/2019,Feb,Wednesday,BH,Ontario,User Created,1,Others,MISN,44
2/13/2019,Feb,Wednesday,BH,Ontario,User Created,3,Others,IPVPN,1
2/13/2019,Feb,Wednesday,BH,Ontario,User Created,3,Switch,MISN,1
2/13/2019,Feb,Wednesday,BH,Ontario,User Created,5,Others,IPVPN,1
2/13/2019,Feb,Wednesday,NBH,British Columbia,User Created,3,Switch,MISN,1
2/13/2019,Feb,Wednesday,NBH,Manitoba,User Created,1,Router,MISN,1
2/13/2019,Feb,Wednesday,NBH,Ontario,User Created,1,Others,MISN,17
2/13/2019,Feb,Wednesday,NBH,Quebec,User Created,2,Other 2,MISN,1
2/13/2019,Feb,Wednesday,NBH,Saskatchewan,User Created,3,Router,MISN,1
2/13/2019,Feb,Wednesday,NBH,Saskatchewan,User Created,4,Others,MISN,1
2/14/2019,Feb,Thursday,BH,Ontario,User Created,1,Others,MISN,34
2/14/2019,Feb,Thursday,BH,Ontario,User Created,4,Router,MISN,1
2/14/2019,Feb,Thursday,BH,Quebec,User Created,1,Others,MISN,1
2/14/2019,Feb,Thursday,BH,Quebec,User Created,3,Router,MISN,1
2/14/2019,Feb,Thursday,BH,Quebec,User Created,4,Others,MISN,2
2/14/2019,Feb,Thursday,NBH,Quebec,User Created,3,Others,IPVPN,1
2/15/2019,Feb,Friday,BH,British Columbia,User Created,1,Others,IPVPN,1
2/15/2019,Feb,Friday,BH,Ontario,User Created,1,Others,IPVPN,1
2/15/2019,Feb,Friday,BH,Ontario,User Created,1,Others,MISN,30
2/15/2019,Feb,Friday,BH,Ontario,User Created,2,Router,MISN,1
2/15/2019,Feb,Friday,BH,Ontario,User Created,3,Router,MISN,1
2/15/2019,Feb,Friday,BH,Quebec,User Created,1,Others,IPVPN,1
2/15/2019,Feb,Friday,BH,Quebec,User Created,3,Other 2,MISN,1
2/15/2019,Feb,Friday,BH,Quebec,User Created,3,Others,MISN,2
2/15/2019,Feb,Friday,NBH,British Columbia,User Created,3,Others,MISN,1
2/15/2019,Feb,Friday,NBH,Ontario,User Created,1,Others,MISN,13
2/15/2019,Feb,Friday,NBH,Ontario,User Created,2,Switch,MISN,1
2/15/2019,Feb,Friday,NBH,Ontario,User Created,3,Others,MISN,2
2/16/2019,Feb,Saturday,BH,Quebec,User Created,4,Router,MISN,1
2/16/2019,Feb,Saturday,NBH,Quebec,User Created,1,Others,IPVPN,1
2/16/2019,Feb,Saturday,NBH,State/Province not required,User Created,3,Router,MISN,1
2/17/2019,Feb,Sunday,BH,Nova Scotia,User Created,3,Switch,MISN,1
2/17/2019,Feb,Sunday,NBH,Ontario,User Created,1,Others,IPVPN,1
2/18/2019,Feb,Monday,BH,British Columbia,User Created,3,Router,MISN,1
2/18/2019,Feb,Monday,BH,Nova Scotia,User Created,3,Switch,MISN,1
2/18/2019,Feb,Monday,BH,Ontario,User Created,3,Switch,MISN,1
2/18/2019,Feb,Monday,BH,Ontario,User Created,4,Router,MISN,1
2/18/2019,Feb,Monday,BH,Ontario,User Created,4,Switch,MISN,1
2/18/2019,Feb,Monday,BH,Quebec,User Created,4,Switch,MISN,1
2/18/2019,Feb,Monday,NBH,British Columbia,User Created,3,Router,MISN,1
2/18/2019,Feb,Monday,NBH,British Columbia,User Created,4,Switch,MISN,1
2/18/2019,Feb,Monday,NBH,Ontario,User Created,1,Other 2,MISN,1
2/18/2019,Feb,Monday,NBH,Quebec,User Created,3,Other 2,MISN,1
2/18/2019,Feb,Monday,NBH,State/Province not required,User Created,3,Router,MISN,1
2/19/2019,Feb,Tuesday,BH,Manitoba,User Created,1,Router,MISN,1
2/19/2019,Feb,Tuesday,BH,Ontario,User Created,3,Others,MISN,1
2/19/2019,Feb,Tuesday,BH,Ontario,User Created,4,Switch,MISN,1
2/19/2019,Feb,Tuesday,BH,Ontario,User Created,5,Others,IPVPN,1
2/19/2019,Feb,Tuesday,BH,Saskatchewan,User Created,3,Router,MISN,1
2/19/2019,Feb,Tuesday,NBH,Ontario,User Created,3,Router,MISN,1
2/19/2019,Feb,Tuesday,NBH,Ontario,User Created,3,Switch,MISN,1
2/19/2019,Feb,Tuesday,NBH,Ontario,User Created,5,Router,MISN,1
2/19/2019,Feb,Tuesday,NBH,OtherUSA,User Created,3,Others,IPVPN,1
2/19/2019,Feb,Tuesday,NBH,Quebec,User Created,3,Others,MISN,1
2/19/2019,Feb,Tuesday,NBH,Quebec,User Created,3,Router,MISN,1
2/20/2019,Feb,Wednesday,BH,British Columbia,User Created,4,Others,MISN,2
2/20/2019,Feb,Wednesday,BH,Ontario,User Created,3,Others,IPVPN,2
2/20/2019,Feb,Wednesday,BH,Ontario,User Created,3,Router,MISN,2
2/20/2019,Feb,Wednesday,BH,OtherUSA,User Created,3,Others,IPVPN,1
2/20/2019,Feb,Wednesday,BH,Quebec,User Created,3,Router,MISN,2
2/20/2019,Feb,Wednesday,BH,Quebec,User Created,4,Switch,MISN,1
2/20/2019,Feb,Wednesday,BH,State/Province not required,User Created,3,Others,IPVPN,1
2/20/2019,Feb,Wednesday,NBH,Quebec,User Created,3,Others,MISN,1
2/20/2019,Feb,Wednesday,NBH,Quebec,User Created,3,Router,MISN,1
2/21/2019,Feb,Thursday,BH,British Columbia,User Created,3,Others,MISN,1
2/21/2019,Feb,Thursday,BH,Ontario,User Created,3,Others,MISN,1
2/21/2019,Feb,Thursday,BH,Ontario,User Created,3,Router,MISN,1
2/21/2019,Feb,Thursday,BH,Ontario,User Created,3,Switch,MISN,1
2/21/2019,Feb,Thursday,BH,Ontario,User Created,4,Router,MISN,1
2/21/2019,Feb,Thursday,BH,Quebec,User Created,1,Router,MISN,1
2/21/2019,Feb,Thursday,BH,Quebec,User Created,3,Other 2,MISN,1
2/21/2019,Feb,Thursday,BH,Quebec,User Created,4,Others,MISN,1
2/21/2019,Feb,Thursday,BH,Saskatchewan,User Created,3,Other 2,MISN,1
2/21/2019,Feb,Thursday,NBH,British Columbia,User Created,4,Switch,MISN,1
2/21/2019,Feb,Thursday,NBH,British Columbia,User Created,5,Others,IPVPN,1
2/21/2019,Feb,Thursday,NBH,Ontario,User Created,2,Router,MISN,1
2/22/2019,Feb,Friday,BH,Manitoba,User Created,1,Other 2,MISN,1
2/22/2019,Feb,Friday,BH,Manitoba,User Created,2,Others,IPVPN,1
2/22/2019,Feb,Friday,BH,Ontario,User Created,3,Others,IPVPN,1
2/22/2019,Feb,Friday,BH,Ontario,User Created,3,Others,MISN,1
2/22/2019,Feb,Friday,BH,Ontario,User Created,3,Switch,MISN,1
2/22/2019,Feb,Friday,BH,OtherCanada,User Created,3,Router,MISN,1
2/22/2019,Feb,Friday,BH,OtherUSA,User Created,3,Others,IPVPN,1
2/22/2019,Feb,Friday,BH,Quebec,User Created,2,Other 2,MISN,1
2/22/2019,Feb,Friday,NBH,Manitoba,User Created,3,Router,MISN,1
2/22/2019,Feb,Friday,NBH,Ontario,User Created,3,Router,MISN,1
2/22/2019,Feb,Friday,NBH,State/Province not required,User Created,3,Router,MISN,1
2/23/2019,Feb,Saturday,BH,Manitoba,User Created,3,Router,MISN,1
2/23/2019,Feb,Saturday,BH,Newfoundland and Labrador,User Created,3,Router,MISN,1
2/23/2019,Feb,Saturday,BH,Ontario,User Created,1,Others,MISN,1
2/23/2019,Feb,Saturday,BH,Ontario,User Created,3,Others,IPVPN,1
2/23/2019,Feb,Saturday,BH,Ontario,User Created,3,Switch,MISN,2
2/23/2019,Feb,Saturday,BH,Quebec,User Created,5,Switch,MISN,1
2/23/2019,Feb,Saturday,NBH,Ontario,User Created,1,Others,MISN,2
2/23/2019,Feb,Saturday,NBH,Ontario,User Created,2,Others,MISN,2
2/23/2019,Feb,Saturday,NBH,Ontario,User Created,3,Others,MISN,1
2/23/2019,Feb,Saturday,NBH,Ontario,User Created,4,Others,MISN,2
2/23/2019,Feb,Saturday,NBH,Ontario,User Created,5,Others,IPVPN,1
2/24/2019,Feb,Sunday,BH,Alberta,User Created,4,Switch,MISN,1
2/24/2019,Feb,Sunday,BH,Manitoba,User Created,3,Router,MISN,1
2/24/2019,Feb,Sunday,BH,Quebec,User Created,2,Other 2,MISN,1
2/24/2019,Feb,Sunday,NBH,Ontario,User Created,1,Others,IPVPN,1
2/24/2019,Feb,Sunday,NBH,Ontario,User Created,2,Router,MISN,1
2/24/2019,Feb,Sunday,NBH,Ontario,User Created,3,Others,IPVPN,1
2/24/2019,Feb,Sunday,NBH,OtherCanada,User Created,3,Others,IPVPN,1
2/25/2019,Feb,Monday,BH,Alberta,User Created,3,Switch,MISN,1
2/25/2019,Feb,Monday,BH,Alberta,User Created,4,Others,IPVPN,1
2/25/2019,Feb,Monday,BH,Alberta,User Created,4,Switch,MISN,1
2/25/2019,Feb,Monday,BH,British Columbia,User Created,3,Router,MISN,1
2/25/2019,Feb,Monday,BH,Ontario,User Created,1,Others,IPVPN,1
2/25/2019,Feb,Monday,BH,Ontario,User Created,1,Others,MISN,4
2/25/2019,Feb,Monday,BH,Ontario,User Created,2,Others,IPVPN,2
2/25/2019,Feb,Monday,BH,Ontario,User Created,3,Others,IPVPN,2
2/25/2019,Feb,Monday,BH,Ontario,User Created,3,Others,MISN,2
2/25/2019,Feb,Monday,BH,Ontario,User Created,3,Router,MISN,1
2/25/2019,Feb,Monday,BH,Quebec,User Created,1,Other 2,MISN,1
2/25/2019,Feb,Monday,BH,Quebec,User Created,2,Others,IPVPN,1
2/25/2019,Feb,Monday,BH,Quebec,User Created,3,Other 2,MISN,1
2/25/2019,Feb,Monday,BH,Quebec,User Created,3,Others,MISN,1
2/25/2019,Feb,Monday,BH,Quebec,User Created,3,Router,MISN,1
2/25/2019,Feb,Monday,BH,Quebec,User Created,3,Switch,MISN,2
2/25/2019,Feb,Monday,BH,Quebec,User Created,4,Others,IPVPN,2
2/25/2019,Feb,Monday,BH,Quebec,User Created,4,Router,MISN,1
2/25/2019,Feb,Monday,BH,Quebec,User Created,4,Switch,MISN,1
2/25/2019,Feb,Monday,NBH,British Columbia,User Created,2,Router,MISN,1
2/25/2019,Feb,Monday,NBH,Manitoba,User Created,2,Router,MISN,2
2/25/2019,Feb,Monday,NBH,Ontario,User Created,1,Others,MISN,31
2/25/2019,Feb,Monday,NBH,OtherUSA,User Created,2,Others,IPVPN,1
2/25/2019,Feb,Monday,NBH,Quebec,User Created,1,Others,IPVPN,1
2/25/2019,Feb,Monday,NBH,State/Province not required,User Created,3,Router,MISN,2
2/26/2019,Feb,Tuesday,BH,Nova Scotia,User Created,3,Others,IPVPN,1
2/26/2019,Feb,Tuesday,BH,Nova Scotia,User Created,3,Router,MISN,1
2/26/2019,Feb,Tuesday,BH,Ontario,User Created,1,Others,IPVPN,1
2/26/2019,Feb,Tuesday,BH,Ontario,User Created,1,Others,MISN,28
2/26/2019,Feb,Tuesday,BH,Ontario,User Created,3,Others,IPVPN,1
2/26/2019,Feb,Tuesday,BH,OtherCanada,User Created,1,Others,IPVPN,1
2/26/2019,Feb,Tuesday,BH,OtherCanada,User Created,2,Others,IPVPN,1
2/26/2019,Feb,Tuesday,BH,Quebec,User Created,3,Other 2,MISN,2
2/26/2019,Feb,Tuesday,BH,Quebec,User Created,3,Others,MISN,1
2/26/2019,Feb,Tuesday,BH,Quebec,User Created,4,Other 2,MISN,1
2/26/2019,Feb,Tuesday,BH,Quebec,User Created,4,Others,MISN,1
2/26/2019,Feb,Tuesday,BH,Quebec,User Created,4,Router,MISN,1
2/26/2019,Feb,Tuesday,BH,State/Province not required,User Created,4,Others,IPVPN,1
2/26/2019,Feb,Tuesday,BH,State/Province not required,User Created,4,Others,MISN,1
2/26/2019,Feb,Tuesday,NBH,Ontario,User Created,1,Others,MISN,19
2/27/2019,Feb,Wednesday,BH,Manitoba,User Created,1,Other 2,MISN,1
2/27/2019,Feb,Wednesday,BH,Ontario,User Created,1,Others,MISN,16
2/27/2019,Feb,Wednesday,BH,Ontario,User Created,1,Switch,MISN,1
2/27/2019,Feb,Wednesday,BH,Ontario,User Created,3,Others,IPVPN,1
2/27/2019,Feb,Wednesday,BH,Ontario,User Created,4,Others,IPVPN,1
2/27/2019,Feb,Wednesday,BH,Quebec,User Created,2,Router,MISN,1
2/27/2019,Feb,Wednesday,BH,Quebec,User Created,3,Router,MISN,2
2/27/2019,Feb,Wednesday,BH,Quebec,User Created,5,Others,IPVPN,1
2/27/2019,Feb,Wednesday,NBH,Ontario,User Created,1,Others,MISN,25
2/27/2019,Feb,Wednesday,NBH,Ontario,User Created,1,Switch,MISN,1
2/27/2019,Feb,Wednesday,NBH,Ontario,User Created,4,Router,MISN,1
2/27/2019,Feb,Wednesday,NBH,OtherUSA,User Created,4,Others,IPVPN,1
2/27/2019,Feb,Wednesday,NBH,Quebec,User Created,1,Others,IPVPN,1
2/27/2019,Feb,Wednesday,NBH,Saskatchewan,User Created,3,Router,MISN,1
2/28/2019,Feb,Thursday,BH,Alberta,User Created,2,Others,IPVPN,2
2/28/2019,Feb,Thursday,BH,British Columbia,User Created,5,Others,IPVPN,1
2/28/2019,Feb,Thursday,BH,New Brunswick,User Created,3,Router,MISN,1
2/28/2019,Feb,Thursday,BH,Ontario,User Created,1,Others,MISN,31
2/28/2019,Feb,Thursday,BH,Ontario,User Created,2,Router,MISN,1
2/28/2019,Feb,Thursday,BH,Ontario,User Created,5,Others,IPVPN,2
2/28/2019,Feb,Thursday,BH,Quebec,User Created,3,Others,MISN,1
2/28/2019,Feb,Thursday,BH,Quebec,User Created,3,Router,MISN,1
2/28/2019,Feb,Thursday,BH,Quebec,User Created,4,Others,MISN,1
2/28/2019,Feb,Thursday,BH,Quebec,User Created,5,Other 2,MISN,1
2/28/2019,Feb,Thursday,BH,Quebec,User Created,5,Others,IPVPN,1
2/28/2019,Feb,Thursday,NBH,Alberta,User Created,2,Switch,MISN,1
2/28/2019,Feb,Thursday,NBH,Alberta,User Created,5,Others,IPVPN,1
2/28/2019,Feb,Thursday,NBH,British Columbia,User Created,3,Router,MISN,1
2/28/2019,Feb,Thursday,NBH,British Columbia,User Created,5,Others,IPVPN,1
2/28/2019,Feb,Thursday,NBH,Ontario,User Created,1,Others,MISN,28
2/28/2019,Feb,Thursday,NBH,Ontario,User Created,1,Switch,MISN,1
2/28/2019,Feb,Thursday,NBH,Ontario,User Created,2,Others,MISN,1
2/28/2019,Feb,Thursday,NBH,OtherUSA,User Created,1,Router,MISN,1
3/1/2019,Mar,Friday,BH,Ontario,User Created,1,Others,MISN,28
3/1/2019,Mar,Friday,BH,Ontario,User Created,2,Router,MISN,1
3/1/2019,Mar,Friday,BH,Ontario,User Created,3,Others,MISN,1
3/1/2019,Mar,Friday,BH,Ontario,User Created,4,Router,MISN,2
3/1/2019,Mar,Friday,BH,Ontario,User Created,4,Switch,MISN,1
3/1/2019,Mar,Friday,BH,Quebec,User Created,1,Others,MISN,1
3/1/2019,Mar,Friday,BH,Quebec,User Created,3,Router,MISN,1
3/1/2019,Mar,Friday,NBH,Alberta,User Created,2,Switch,MISN,1
3/1/2019,Mar,Friday,NBH,Ontario,User Created,1,Others,MISN,42
3/1/2019,Mar,Friday,NBH,Ontario,User Created,3,Router,MISN,1
3/1/2019,Mar,Friday,NBH,Ontario,User Created,4,Router,MISN,1
3/1/2019,Mar,Friday,NBH,Quebec,User Created,1,Others,IPVPN,2
3/1/2019,Mar,Friday,NBH,Quebec,User Created,1,Switch,MISN,1
3/2/2019,Mar,Saturday,BH,Ontario,User Created,1,Others,MISN,10
3/2/2019,Mar,Saturday,BH,Ontario,User Created,4,Router,MISN,1
3/2/2019,Mar,Saturday,BH,Quebec,User Created,4,Router,MISN,1
3/2/2019,Mar,Saturday,NBH,Ontario,User Created,1,Others,MISN,19
3/2/2019,Mar,Saturday,NBH,Ontario,User Created,4,Switch,MISN,1
3/3/2019,Mar,Sunday,BH,Ontario,User Created,4,Switch,MISN,1
3/3/2019,Mar,Sunday,NBH,Ontario,User Created,1,Others,MISN,13
3/4/2019,Mar,Monday,BH,Ontario,User Created,1,Others,IPVPN,1
3/4/2019,Mar,Monday,BH,Ontario,User Created,1,Others,MISN,35
3/4/2019,Mar,Monday,BH,Ontario,User Created,3,Other 2,MISN,1
3/4/2019,Mar,Monday,BH,Ontario,User Created,3,Switch,MISN,1
3/4/2019,Mar,Monday,BH,Ontario,User Created,4,Router,MISN,2
3/4/2019,Mar,Monday,BH,Ontario,User Created,4,Switch,MISN,1
3/4/2019,Mar,Monday,BH,Quebec,User Created,2,Other 2,MISN,1
3/4/2019,Mar,Monday,BH,Quebec,User Created,3,Others,MISN,1
3/4/2019,Mar,Monday,BH,Quebec,User Created,3,Router,MISN,1
3/4/2019,Mar,Monday,BH,Quebec,User Created,3,Switch,MISN,1
3/4/2019,Mar,Monday,BH,Quebec,User Created,4,Switch,MISN,1
3/4/2019,Mar,Monday,NBH,Ontario,User Created,1,Others,MISN,13
3/4/2019,Mar,Monday,NBH,Ontario,User Created,3,Router,MISN,1
3/4/2019,Mar,Monday,NBH,Quebec,User Created,3,Router,MISN,5
3/4/2019,Mar,Monday,NBH,Quebec,User Created,3,Switch,MISN,1
3/4/2019,Mar,Monday,NBH,Quebec,User Created,4,Router,MISN,1
3/4/2019,Mar,Monday,NBH,Saskatchewan,User Created,4,Router,MISN,1
3/5/2019,Mar,Tuesday,BH,Ontario,User Created,1,Others,MISN,33
3/5/2019,Mar,Tuesday,BH,Ontario,User Created,3,Switch,MISN,1
3/5/2019,Mar,Tuesday,BH,Ontario,User Created,4,Others,IPVPN,1
3/5/2019,Mar,Tuesday,BH,Ontario,User Created,4,Switch,MISN,1
3/5/2019,Mar,Tuesday,BH,OtherUSA,User Created,4,Others,IPVPN,1
3/5/2019,Mar,Tuesday,BH,Quebec,User Created,1,Others,IPVPN,1
3/5/2019,Mar,Tuesday,BH,Quebec,User Created,2,Others,IPVPN,1
3/5/2019,Mar,Tuesday,BH,Quebec,User Created,3,Other 2,MISN,1
3/5/2019,Mar,Tuesday,BH,Saskatchewan,User Created,2,Others,IPVPN,1
3/5/2019,Mar,Tuesday,BH,Saskatchewan,User Created,3,Router,MISN,1
3/5/2019,Mar,Tuesday,NBH,Ontario,User Created,1,Others,MISN,16
3/5/2019,Mar,Tuesday,NBH,Ontario,User Created,3,Switch,MISN,1
3/5/2019,Mar,Tuesday,NBH,Ontario,User Created,4,Switch,MISN,1
3/5/2019,Mar,Tuesday,NBH,Quebec,User Created,4,Others,IPVPN,1
3/6/2019,Mar,Wednesday,BH,Alberta,User Created,3,Others,MISN,3
3/6/2019,Mar,Wednesday,BH,Alberta,User Created,3,Router,MISN,1
3/6/2019,Mar,Wednesday,BH,Nova Scotia,User Created,3,Switch,MISN,1
3/6/2019,Mar,Wednesday,BH,Ontario,User Created,1,Others,IPVPN,1
3/6/2019,Mar,Wednesday,BH,Ontario,User Created,1,Others,MISN,8
3/6/2019,Mar,Wednesday,BH,Ontario,User Created,3,Others,MISN,1
3/6/2019,Mar,Wednesday,BH,OtherUSA,User Created,4,Others,IPVPN,1
3/6/2019,Mar,Wednesday,BH,Quebec,User Created,3,Other 2,MISN,1
3/6/2019,Mar,Wednesday,BH,Quebec,User Created,4,Others,IPVPN,1
3/6/2019,Mar,Wednesday,BH,State/Province not required,User Created,1,Others,MISN,1
3/6/2019,Mar,Wednesday,BH,State/Province not required,User Created,3,Router,MISN,1
3/6/2019,Mar,Wednesday,NBH,British Columbia,User Created,4,Router,MISN,1
3/6/2019,Mar,Wednesday,NBH,Ontario,User Created,1,Others,MISN,24
3/7/2019,Mar,Thursday,BH,Alberta,User Created,2,Others,MISN,1
3/7/2019,Mar,Thursday,BH,Alberta,User Created,3,Router,MISN,1
3/7/2019,Mar,Thursday,BH,Ontario,User Created,4,Switch,MISN,1
3/7/2019,Mar,Thursday,BH,OtherCanada,User Created,3,Router,MISN,1
3/7/2019,Mar,Thursday,BH,Quebec,User Created,3,Others,IPVPN,1
3/7/2019,Mar,Thursday,BH,Quebec,User Created,3,Others,MISN,1
3/7/2019,Mar,Thursday,BH,Quebec,User Created,3,Router,MISN,1
3/7/2019,Mar,Thursday,BH,Quebec,User Created,4,Others,IPVPN,1
3/7/2019,Mar,Thursday,BH,Quebec,User Created,4,Switch,MISN,2
3/7/2019,Mar,Thursday,NBH,Ontario,User Created,2,Router,MISN,1
3/7/2019,Mar,Thursday,NBH,Ontario,User Created,3,Router,MISN,1
3/7/2019,Mar,Thursday,NBH,Saskatchewan,User Created,4,Router,MISN,1
3/7/2019,Mar,Thursday,NBH,State/Province not required,User Created,1,Router,MISN,1
3/8/2019,Mar,Friday,BH,British Columbia,User Created,2,Others,IPVPN,1
3/8/2019,Mar,Friday,BH,Ontario,User Created,3,Others,MISN,1
3/8/2019,Mar,Friday,BH,Ontario,User Created,3,Router,MISN,1
3/8/2019,Mar,Friday,BH,Ontario,User Created,4,Router,MISN,1
3/8/2019,Mar,Friday,BH,Quebec,User Created,4,Others,IPVPN,1
3/8/2019,Mar,Friday,NBH,Newfoundland and Labrador,User Created,2,Others,IPVPN,1
3/8/2019,Mar,Friday,NBH,Ontario,User Created,2,Router,MISN,1
3/8/2019,Mar,Friday,NBH,Quebec,User Created,1,Others,IPVPN,1
3/9/2019,Mar,Saturday,BH,Ontario,User Created,1,Others,IPVPN,1
3/9/2019,Mar,Saturday,BH,Ontario,User Created,4,Router,MISN,1
3/9/2019,Mar,Saturday,BH,Ontario,User Created,5,Others,MISN,1
3/9/2019,Mar,Saturday,NBH,Alberta,User Created,1,Others,MISN,1
3/9/2019,Mar,Saturday,NBH,Quebec,User Created,5,Router,MISN,1
3/9/2019,Mar,Saturday,NBH,State/Province not required,User Created,1,Others,MISN,1
3/10/2019,Mar,Sunday,BH,Alberta,User Created,3,Others,IPVPN,1
3/10/2019,Mar,Sunday,BH,Ontario,User Created,1,Others,IPVPN,1
3/10/2019,Mar,Sunday,BH,Ontario,User Created,4,Others,IPVPN,1
3/10/2019,Mar,Sunday,NBH,Ontario,User Created,1,Others,IPVPN,1
3/10/2019,Mar,Sunday,NBH,Quebec,User Created,4,Switch,MISN,1
3/11/2019,Mar,Monday,BH,British Columbia,User Created,3,Others,IPVPN,1
3/11/2019,Mar,Monday,BH,British Columbia,User Created,4,Switch,MISN,1
3/11/2019,Mar,Monday,BH,Newfoundland and Labrador,User Created,1,Others,IPVPN,1
3/11/2019,Mar,Monday,BH,Ontario,User Created,2,Others,MISN,1
3/11/2019,Mar,Monday,BH,Ontario,User Created,3,Others,IPVPN,1
3/11/2019,Mar,Monday,BH,Ontario,User Created,4,Router,MISN,1
3/11/2019,Mar,Monday,BH,Quebec,User Created,2,Other 2,MISN,1
3/11/2019,Mar,Monday,BH,Quebec,User Created,2,Others,MISN,1
3/11/2019,Mar,Monday,BH,Quebec,User Created,3,Other 2,MISN,2
3/11/2019,Mar,Monday,NBH,British Columbia,User Created,2,Router,MISN,1
3/11/2019,Mar,Monday,NBH,Ontario,User Created,2,Router,MISN,1
3/11/2019,Mar,Monday,NBH,Ontario,User Created,3,Others,IPVPN,1
3/11/2019,Mar,Monday,NBH,Ontario,User Created,3,Router,MISN,1
3/11/2019,Mar,Monday,NBH,Ontario,User Created,3,Switch,MISN,1
3/12/2019,Mar,Tuesday,BH,Manitoba,User Created,3,Router,MISN,1
3/12/2019,Mar,Tuesday,BH,Ontario,User Created,2,Router,MISN,2
3/12/2019,Mar,Tuesday,BH,Ontario,User Created,3,Others,IPVPN,2
3/12/2019,Mar,Tuesday,BH,Ontario,User Created,3,Router,MISN,1
3/12/2019,Mar,Tuesday,BH,Ontario,User Created,4,Switch,MISN,1
3/12/2019,Mar,Tuesday,BH,Ontario,User Created,5,Router,MISN,1
3/12/2019,Mar,Tuesday,BH,OtherCanada,User Created,4,Switch,MISN,1
3/12/2019,Mar,Tuesday,BH,Quebec,User Created,3,Others,MISN,1
3/12/2019,Mar,Tuesday,BH,Quebec,User Created,4,Router,MISN,1
3/12/2019,Mar,Tuesday,BH,Saskatchewan,User Created,3,Switch,MISN,1
3/12/2019,Mar,Tuesday,NBH,British Columbia,User Created,2,Router,MISN,1
3/12/2019,Mar,Tuesday,NBH,Ontario,User Created,3,Router,MISN,1
3/12/2019,Mar,Tuesday,NBH,Ontario,User Created,3,Switch,MISN,1
